,Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,Unnamed: 10
2462,NFO,52074,25,BANKNIFTY,BANKNIFTY29JUN23C46000,29-JUN-2023,OPTIDX,CE,46000.0,0.05,
2463,NFO,52073,25,BANKNIFTY,BANKNIFTY29JUN23P45500,29-JUN-2023,OPTIDX,PE,45500.0,0.05,
2464,NFO,52072,25,BANKNIFTY,BANKNIFTY29JUN23C45500,29-JUN-2023,OPTIDX,CE,45500.0,0.05,
2465,NFO,52071,25,BANKNIFTY,BANKNIFTY29JUN23P44900,29-JUN-2023,OPTIDX,PE,44900.0,0.05,
2466,NFO,52070,25,BANKNIFTY,BANKNIFTY29JUN23C44900,29-JUN-2023,OPTIDX,CE,44900.0,0.05,
2467,NFO,52068,25,BANKNIFTY,BANKNIFTY29JUN23P44800,29-JUN-2023,OPTIDX,PE,44800.0,0.05,
2468,NFO,52067,25,BANKNIFTY,BANKNIFTY29JUN23C44800,29-JUN-2023,OPTIDX,CE,44800.0,0.05,
2469,NFO,52066,25,BANKNIFTY,BANKNIFTY29JUN23P44700,29-JUN-2023,OPTIDX,PE,44700.0,0.05,
2470,NFO,52065,25,BANKNIFTY,BANKNIFTY29JUN23C44700,29-JUN-2023,OPTIDX,CE,44700.0,0.05,
2471,NFO,52061,25,BANKNIFTY,BANKNIFTY29JUN23P44600,29-JUN-2023,OPTIDX,PE,44600.0,0.05,
2472,NFO,52060,25,BANKNIFTY,BANKNIFTY29JUN23C44600,29-JUN-2023,OPTIDX,CE,44600.0,0.05,
2473,NFO,52059,25,BANKNIFTY,BANKNIFTY29JUN23P44500,29-JUN-2023,OPTIDX,PE,44500.0,0.05,
2474,NFO,52058,25,BANKNIFTY,BANKNIFTY29JUN23C44500,29-JUN-2023,OPTIDX,CE,44500.0,0.05,
2475,NFO,52057,25,BANKNIFTY,BANKNIFTY29JUN23P44400,29-JUN-2023,OPTIDX,PE,44400.0,0.05,
2476,NFO,52056,25,BANKNIFTY,BANKNIFTY29JUN23C44400,29-JUN-2023,OPTIDX,CE,44400.0,0.05,
2477,NFO,52054,25,BANKNIFTY,BANKNIFTY29JUN23P44300,29-JUN-2023,OPTIDX,PE,44300.0,0.05,
2478,NFO,52053,25,BANKNIFTY,BANKNIFTY29JUN23C44300,29-JUN-2023,OPTIDX,CE,44300.0,0.05,
2479,NFO,52052,25,BANKNIFTY,BANKNIFTY29JUN23P44200,29-JUN-2023,OPTIDX,PE,44200.0,0.05,
2480,NFO,52050,25,BANKNIFTY,BANKNIFTY29JUN23C44200,29-JUN-2023,OPTIDX,CE,44200.0,0.05,
2481,NFO,52049,25,BANKNIFTY,BANKNIFTY29JUN23P44100,29-JUN-2023,OPTIDX,PE,44100.0,0.05,
2482,NFO,52048,25,BANKNIFTY,BANKNIFTY29JUN23C44100,29-JUN-2023,OPTIDX,CE,44100.0,0.05,
2483,NFO,52047,25,BANKNIFTY,BANKNIFTY29JUN23P44000,29-JUN-2023,OPTIDX,PE,44000.0,0.05,
2484,NFO,52039,25,BANKNIFTY,BANKNIFTY29JUN23C44000,29-JUN-2023,OPTIDX,CE,44000.0,0.05,
2485,NFO,52027,25,BANKNIFTY,BANKNIFTY29JUN23P43900,29-JUN-2023,OPTIDX,PE,43900.0,0.05,
2486,NFO,52021,25,BANKNIFTY,BANKNIFTY29JUN23C43900,29-JUN-2023,OPTIDX,CE,43900.0,0.05,
2487,NFO,52017,25,BANKNIFTY,BANKNIFTY29JUN23P43800,29-JUN-2023,OPTIDX,PE,43800.0,0.05,
2488,NFO,52016,25,BANKNIFTY,BANKNIFTY29JUN23C43800,29-JUN-2023,OPTIDX,CE,43800.0,0.05,
2489,NFO,52015,25,BANKNIFTY,BANKNIFTY29JUN23P43700,29-JUN-2023,OPTIDX,PE,43700.0,0.05,
2490,NFO,52010,25,BANKNIFTY,BANKNIFTY29JUN23C43700,29-JUN-2023,OPTIDX,CE,43700.0,0.05,
2491,NFO,52009,25,BANKNIFTY,BANKNIFTY29JUN23P43600,29-JUN-2023,OPTIDX,PE,43600.0,0.05,
2492,NFO,51999,25,BANKNIFTY,BANKNIFTY29JUN23C43600,29-JUN-2023,OPTIDX,CE,43600.0,0.05,
2493,NFO,51992,25,BANKNIFTY,BANKNIFTY29JUN23P43400,29-JUN-2023,OPTIDX,PE,43400.0,0.05,
2494,NFO,51991,25,BANKNIFTY,BANKNIFTY29JUN23C43400,29-JUN-2023,OPTIDX,CE,43400.0,0.05,
2495,NFO,51990,25,BANKNIFTY,BANKNIFTY29JUN23P43300,29-JUN-2023,OPTIDX,PE,43300.0,0.05,
2496,NFO,51989,25,BANKNIFTY,BANKNIFTY29JUN23C43300,29-JUN-2023,OPTIDX,CE,43300.0,0.05,
2497,NFO,51979,25,BANKNIFTY,BANKNIFTY29JUN23P43200,29-JUN-2023,OPTIDX,PE,43200.0,0.05,
2498,NFO,51977,25,BANKNIFTY,BANKNIFTY29JUN23C43200,29-JUN-2023,OPTIDX,CE,43200.0,0.05,
2499,NFO,51972,25,BANKNIFTY,BANKNIFTY29JUN23P43100,29-JUN-2023,OPTIDX,PE,43100.0,0.05,
2500,NFO,51971,25,BANKNIFTY,BANKNIFTY29JUN23C43100,29-JUN-2023,OPTIDX,CE,43100.0,0.05,
2501,NFO,51970,25,BANKNIFTY,BANKNIFTY29JUN23P43000,29-JUN-2023,OPTIDX,PE,43000.0,0.05,
2502,NFO,51969,25,BANKNIFTY,BANKNIFTY29JUN23C43000,29-JUN-2023,OPTIDX,CE,43000.0,0.05,
2503,NFO,51966,25,BANKNIFTY,BANKNIFTY29JUN23P42900,29-JUN-2023,OPTIDX,PE,42900.0,0.05,
2504,NFO,51965,25,BANKNIFTY,BANKNIFTY29JUN23C42900,29-JUN-2023,OPTIDX,CE,42900.0,0.05,
2505,NFO,51964,25,BANKNIFTY,BANKNIFTY29JUN23P42800,29-JUN-2023,OPTIDX,PE,42800.0,0.05,
2506,NFO,51963,25,BANKNIFTY,BANKNIFTY29JUN23C42800,29-JUN-2023,OPTIDX,CE,42800.0,0.05,
2507,NFO,51958,25,BANKNIFTY,BANKNIFTY29JUN23P42700,29-JUN-2023,OPTIDX,PE,42700.0,0.05,
2508,NFO,51957,25,BANKNIFTY,BANKNIFTY29JUN23C42700,29-JUN-2023,OPTIDX,CE,42700.0,0.05,
2509,NFO,51956,25,BANKNIFTY,BANKNIFTY29JUN23P42600,29-JUN-2023,OPTIDX,PE,42600.0,0.05,
2510,NFO,51955,25,BANKNIFTY,BANKNIFTY29JUN23C42600,29-JUN-2023,OPTIDX,CE,42600.0,0.05,
2511,NFO,51950,25,BANKNIFTY,BANKNIFTY29JUN23P42500,29-JUN-2023,OPTIDX,PE,42500.0,0.05,
2512,NFO,51949,25,BANKNIFTY,BANKNIFTY29JUN23C42500,29-JUN-2023,OPTIDX,CE,42500.0,0.05,
2513,NFO,51940,25,BANKNIFTY,BANKNIFTY29JUN23P42400,29-JUN-2023,OPTIDX,PE,42400.0,0.05,
2514,NFO,51939,25,BANKNIFTY,BANKNIFTY29JUN23C42400,29-JUN-2023,OPTIDX,CE,42400.0,0.05,
2515,NFO,51938,25,BANKNIFTY,BANKNIFTY29JUN23P42300,29-JUN-2023,OPTIDX,PE,42300.0,0.05,
2516,NFO,51936,25,BANKNIFTY,BANKNIFTY29JUN23C42300,29-JUN-2023,OPTIDX,CE,42300.0,0.05,
2517,NFO,51934,25,BANKNIFTY,BANKNIFTY29JUN23P42200,29-JUN-2023,OPTIDX,PE,42200.0,0.05,
2518,NFO,51933,25,BANKNIFTY,BANKNIFTY29JUN23C42200,29-JUN-2023,OPTIDX,CE,42200.0,0.05,
2519,NFO,51930,25,BANKNIFTY,BANKNIFTY29JUN23P42100,29-JUN-2023,OPTIDX,PE,42100.0,0.05,
2520,NFO,51929,25,BANKNIFTY,BANKNIFTY29JUN23C42100,29-JUN-2023,OPTIDX,CE,42100.0,0.05,
2521,NFO,51928,25,BANKNIFTY,BANKNIFTY29JUN23P41900,29-JUN-2023,OPTIDX,PE,41900.0,0.05,
2522,NFO,51925,25,BANKNIFTY,BANKNIFTY29JUN23C41900,29-JUN-2023,OPTIDX,CE,41900.0,0.05,
2523,NFO,51923,25,BANKNIFTY,BANKNIFTY29JUN23P41800,29-JUN-2023,OPTIDX,PE,41800.0,0.05,
2524,NFO,51920,25,BANKNIFTY,BANKNIFTY29JUN23C41800,29-JUN-2023,OPTIDX,CE,41800.0,0.05,
2525,NFO,51919,25,BANKNIFTY,BANKNIFTY29JUN23P41700,29-JUN-2023,OPTIDX,PE,41700.0,0.05,
2526,NFO,51918,25,BANKNIFTY,BANKNIFTY29JUN23C41700,29-JUN-2023,OPTIDX,CE,41700.0,0.05,
2527,NFO,51917,25,BANKNIFTY,BANKNIFTY29JUN23P41600,29-JUN-2023,OPTIDX,PE,41600.0,0.05,
2528,NFO,51916,25,BANKNIFTY,BANKNIFTY29JUN23C41600,29-JUN-2023,OPTIDX,CE,41600.0,0.05,
2529,NFO,51915,25,BANKNIFTY,BANKNIFTY29JUN23P41500,29-JUN-2023,OPTIDX,PE,41500.0,0.05,
2530,NFO,51914,25,BANKNIFTY,BANKNIFTY29JUN23C41500,29-JUN-2023,OPTIDX,CE,41500.0,0.05,
2531,NFO,51902,25,BANKNIFTY,BANKNIFTY29JUN23P41400,29-JUN-2023,OPTIDX,PE,41400.0,0.05,
2532,NFO,51895,25,BANKNIFTY,BANKNIFTY29JUN23C41400,29-JUN-2023,OPTIDX,CE,41400.0,0.05,
2533,NFO,51893,25,BANKNIFTY,BANKNIFTY29JUN23P41300,29-JUN-2023,OPTIDX,PE,41300.0,0.05,
2534,NFO,51892,25,BANKNIFTY,BANKNIFTY29JUN23C41300,29-JUN-2023,OPTIDX,CE,41300.0,0.05,
2535,NFO,51889,25,BANKNIFTY,BANKNIFTY29JUN23P41200,29-JUN-2023,OPTIDX,PE,41200.0,0.05,
2536,NFO,51886,25,BANKNIFTY,BANKNIFTY29JUN23C41200,29-JUN-2023,OPTIDX,CE,41200.0,0.05,
2537,NFO,51885,25,BANKNIFTY,BANKNIFTY29JUN23P41100,29-JUN-2023,OPTIDX,PE,41100.0,0.05,
2538,NFO,51883,25,BANKNIFTY,BANKNIFTY29JUN23C41100,29-JUN-2023,OPTIDX,CE,41100.0,0.05,
2539,NFO,51882,25,BANKNIFTY,BANKNIFTY29JUN23P41000,29-JUN-2023,OPTIDX,PE,41000.0,0.05,
2540,NFO,51881,25,BANKNIFTY,BANKNIFTY29JUN23C41000,29-JUN-2023,OPTIDX,CE,41000.0,0.05,
2541,NFO,51877,25,BANKNIFTY,BANKNIFTY29JUN23P40900,29-JUN-2023,OPTIDX,PE,40900.0,0.05,
2542,NFO,51875,25,BANKNIFTY,BANKNIFTY29JUN23C40900,29-JUN-2023,OPTIDX,CE,40900.0,0.05,
2543,NFO,51870,25,BANKNIFTY,BANKNIFTY29JUN23P40800,29-JUN-2023,OPTIDX,PE,40800.0,0.05,
2544,NFO,51867,25,BANKNIFTY,BANKNIFTY29JUN23C40800,29-JUN-2023,OPTIDX,CE,40800.0,0.05,
2545,NFO,51862,25,BANKNIFTY,BANKNIFTY29JUN23P40700,29-JUN-2023,OPTIDX,PE,40700.0,0.05,
2546,NFO,51856,25,BANKNIFTY,BANKNIFTY29JUN23C40700,29-JUN-2023,OPTIDX,CE,40700.0,0.05,
2547,NFO,51854,25,BANKNIFTY,BANKNIFTY29JUN23P40600,29-JUN-2023,OPTIDX,PE,40600.0,0.05,
2548,NFO,51851,25,BANKNIFTY,BANKNIFTY29JUN23C40600,29-JUN-2023,OPTIDX,CE,40600.0,0.05,
2549,NFO,51849,25,BANKNIFTY,BANKNIFTY29JUN23P40400,29-JUN-2023,OPTIDX,PE,40400.0,0.05,
2550,NFO,51846,25,BANKNIFTY,BANKNIFTY29JUN23C40400,29-JUN-2023,OPTIDX,CE,40400.0,0.05,
2551,NFO,51841,25,BANKNIFTY,BANKNIFTY29JUN23P40300,29-JUN-2023,OPTIDX,PE,40300.0,0.05,
2552,NFO,51839,25,BANKNIFTY,BANKNIFTY29JUN23C40300,29-JUN-2023,OPTIDX,CE,40300.0,0.05,
2553,NFO,51831,25,BANKNIFTY,BANKNIFTY29JUN23P40200,29-JUN-2023,OPTIDX,PE,40200.0,0.05,
2554,NFO,51830,25,BANKNIFTY,BANKNIFTY29JUN23C40200,29-JUN-2023,OPTIDX,CE,40200.0,0.05,
2555,NFO,51827,25,BANKNIFTY,BANKNIFTY29JUN23P40100,29-JUN-2023,OPTIDX,PE,40100.0,0.05,
2556,NFO,51826,25,BANKNIFTY,BANKNIFTY29JUN23C40100,29-JUN-2023,OPTIDX,CE,40100.0,0.05,
2557,NFO,51825,25,BANKNIFTY,BANKNIFTY29JUN23P40000,29-JUN-2023,OPTIDX,PE,40000.0,0.05,
2558,NFO,51812,25,BANKNIFTY,BANKNIFTY29JUN23C40000,29-JUN-2023,OPTIDX,CE,40000.0,0.05,
2559,NFO,51810,25,BANKNIFTY,BANKNIFTY29JUN23P39900,29-JUN-2023,OPTIDX,PE,39900.0,0.05,
2560,NFO,51809,25,BANKNIFTY,BANKNIFTY29JUN23C39900,29-JUN-2023,OPTIDX,CE,39900.0,0.05,
2561,NFO,51789,25,BANKNIFTY,BANKNIFTY29JUN23P39800,29-JUN-2023,OPTIDX,PE,39800.0,0.05,
2562,NFO,51787,25,BANKNIFTY,BANKNIFTY29JUN23C39800,29-JUN-2023,OPTIDX,CE,39800.0,0.05,
2563,NFO,51786,25,BANKNIFTY,BANKNIFTY29JUN23P39700,29-JUN-2023,OPTIDX,PE,39700.0,0.05,
2564,NFO,51785,25,BANKNIFTY,BANKNIFTY29JUN23C39700,29-JUN-2023,OPTIDX,CE,39700.0,0.05,
2565,NFO,51780,25,BANKNIFTY,BANKNIFTY29JUN23P39600,29-JUN-2023,OPTIDX,PE,39600.0,0.05,
2566,NFO,51775,25,BANKNIFTY,BANKNIFTY29JUN23C39600,29-JUN-2023,OPTIDX,CE,39600.0,0.05,
2567,NFO,51774,25,BANKNIFTY,BANKNIFTY29JUN23P39500,29-JUN-2023,OPTIDX,PE,39500.0,0.05,
2568,NFO,51773,25,BANKNIFTY,BANKNIFTY29JUN23C39500,29-JUN-2023,OPTIDX,CE,39500.0,0.05,
2569,NFO,51772,25,BANKNIFTY,BANKNIFTY29JUN23P39400,29-JUN-2023,OPTIDX,PE,39400.0,0.05,
2570,NFO,51771,25,BANKNIFTY,BANKNIFTY29JUN23C39400,29-JUN-2023,OPTIDX,CE,39400.0,0.05,
2571,NFO,51746,25,BANKNIFTY,BANKNIFTY29JUN23P39300,29-JUN-2023,OPTIDX,PE,39300.0,0.05,
2572,NFO,51743,25,BANKNIFTY,BANKNIFTY29JUN23C39300,29-JUN-2023,OPTIDX,CE,39300.0,0.05,
2573,NFO,51737,25,BANKNIFTY,BANKNIFTY29JUN23P39200,29-JUN-2023,OPTIDX,PE,39200.0,0.05,
2574,NFO,51729,25,BANKNIFTY,BANKNIFTY29JUN23C39200,29-JUN-2023,OPTIDX,CE,39200.0,0.05,
2575,NFO,51728,25,BANKNIFTY,BANKNIFTY29JUN23P39100,29-JUN-2023,OPTIDX,PE,39100.0,0.05,
2576,NFO,51725,25,BANKNIFTY,BANKNIFTY29JUN23C39100,29-JUN-2023,OPTIDX,CE,39100.0,0.05,
2577,NFO,51700,25,BANKNIFTY,BANKNIFTY29JUN23P38900,29-JUN-2023,OPTIDX,PE,38900.0,0.05,
2578,NFO,51699,25,BANKNIFTY,BANKNIFTY29JUN23C38900,29-JUN-2023,OPTIDX,CE,38900.0,0.05,
2579,NFO,51690,25,BANKNIFTY,BANKNIFTY29JUN23P38800,29-JUN-2023,OPTIDX,PE,38800.0,0.05,
2580,NFO,51689,25,BANKNIFTY,BANKNIFTY29JUN23C38800,29-JUN-2023,OPTIDX,CE,38800.0,0.05,
2581,NFO,51676,25,BANKNIFTY,BANKNIFTY29JUN23P38700,29-JUN-2023,OPTIDX,PE,38700.0,0.05,
2582,NFO,51675,25,BANKNIFTY,BANKNIFTY29JUN23C38700,29-JUN-2023,OPTIDX,CE,38700.0,0.05,
2583,NFO,51656,25,BANKNIFTY,BANKNIFTY29JUN23P38600,29-JUN-2023,OPTIDX,PE,38600.0,0.05,
2584,NFO,51655,25,BANKNIFTY,BANKNIFTY29JUN23C38600,29-JUN-2023,OPTIDX,CE,38600.0,0.05,
2585,NFO,51654,25,BANKNIFTY,BANKNIFTY29JUN23P38500,29-JUN-2023,OPTIDX,PE,38500.0,0.05,
2586,NFO,51653,25,BANKNIFTY,BANKNIFTY29JUN23C38500,29-JUN-2023,OPTIDX,CE,38500.0,0.05,
2587,NFO,51652,25,BANKNIFTY,BANKNIFTY29JUN23P38400,29-JUN-2023,OPTIDX,PE,38400.0,0.05,
2588,NFO,51651,25,BANKNIFTY,BANKNIFTY29JUN23C38400,29-JUN-2023,OPTIDX,CE,38400.0,0.05,
2589,NFO,51647,25,BANKNIFTY,BANKNIFTY29JUN23P38300,29-JUN-2023,OPTIDX,PE,38300.0,0.05,
2590,NFO,51634,25,BANKNIFTY,BANKNIFTY29JUN23C38300,29-JUN-2023,OPTIDX,CE,38300.0,0.05,
2591,NFO,51633,25,BANKNIFTY,BANKNIFTY29JUN23P38200,29-JUN-2023,OPTIDX,PE,38200.0,0.05,
2592,NFO,51622,25,BANKNIFTY,BANKNIFTY29JUN23C38200,29-JUN-2023,OPTIDX,CE,38200.0,0.05,
2593,NFO,51603,25,BANKNIFTY,BANKNIFTY29JUN23P38100,29-JUN-2023,OPTIDX,PE,38100.0,0.05,
2594,NFO,51602,25,BANKNIFTY,BANKNIFTY29JUN23C38100,29-JUN-2023,OPTIDX,CE,38100.0,0.05,
2595,NFO,51585,25,BANKNIFTY,BANKNIFTY29JUN23P38000,29-JUN-2023,OPTIDX,PE,38000.0,0.05,
2596,NFO,51584,25,BANKNIFTY,BANKNIFTY29JUN23C38000,29-JUN-2023,OPTIDX,CE,38000.0,0.05,
2597,NFO,51583,25,BANKNIFTY,BANKNIFTY29JUN23P37900,29-JUN-2023,OPTIDX,PE,37900.0,0.05,
2598,NFO,51582,25,BANKNIFTY,BANKNIFTY29JUN23C37900,29-JUN-2023,OPTIDX,CE,37900.0,0.05,
2599,NFO,51581,25,BANKNIFTY,BANKNIFTY29JUN23P37800,29-JUN-2023,OPTIDX,PE,37800.0,0.05,
2600,NFO,51580,25,BANKNIFTY,BANKNIFTY29JUN23C37800,29-JUN-2023,OPTIDX,CE,37800.0,0.05,
2601,NFO,51579,25,BANKNIFTY,BANKNIFTY29JUN23P37700,29-JUN-2023,OPTIDX,PE,37700.0,0.05,
2602,NFO,51578,25,BANKNIFTY,BANKNIFTY29JUN23C37700,29-JUN-2023,OPTIDX,CE,37700.0,0.05,
2603,NFO,51577,25,BANKNIFTY,BANKNIFTY29JUN23P37600,29-JUN-2023,OPTIDX,PE,37600.0,0.05,
2604,NFO,51576,25,BANKNIFTY,BANKNIFTY29JUN23C37600,29-JUN-2023,OPTIDX,CE,37600.0,0.05,
2605,NFO,51575,25,BANKNIFTY,BANKNIFTY29JUN23P37400,29-JUN-2023,OPTIDX,PE,37400.0,0.05,
2606,NFO,51574,25,BANKNIFTY,BANKNIFTY29JUN23C37400,29-JUN-2023,OPTIDX,CE,37400.0,0.05,
2607,NFO,51573,25,BANKNIFTY,BANKNIFTY29JUN23P37300,29-JUN-2023,OPTIDX,PE,37300.0,0.05,
2608,NFO,51572,25,BANKNIFTY,BANKNIFTY29JUN23C37300,29-JUN-2023,OPTIDX,CE,37300.0,0.05,
2609,NFO,51571,25,BANKNIFTY,BANKNIFTY29JUN23P37200,29-JUN-2023,OPTIDX,PE,37200.0,0.05,
2610,NFO,51570,25,BANKNIFTY,BANKNIFTY29JUN23C37200,29-JUN-2023,OPTIDX,CE,37200.0,0.05,
2611,NFO,51569,25,BANKNIFTY,BANKNIFTY29JUN23P37100,29-JUN-2023,OPTIDX,PE,37100.0,0.05,
2612,NFO,51568,25,BANKNIFTY,BANKNIFTY29JUN23C37100,29-JUN-2023,OPTIDX,CE,37100.0,0.05,
2613,NFO,51567,25,BANKNIFTY,BANKNIFTY29JUN23P37000,29-JUN-2023,OPTIDX,PE,37000.0,0.05,
2614,NFO,51566,25,BANKNIFTY,BANKNIFTY29JUN23C37000,29-JUN-2023,OPTIDX,CE,37000.0,0.05,
2615,NFO,51565,25,BANKNIFTY,BANKNIFTY29JUN23P36900,29-JUN-2023,OPTIDX,PE,36900.0,0.05,
2616,NFO,51564,25,BANKNIFTY,BANKNIFTY29JUN23C36900,29-JUN-2023,OPTIDX,CE,36900.0,0.05,
2617,NFO,51563,25,BANKNIFTY,BANKNIFTY29JUN23P36800,29-JUN-2023,OPTIDX,PE,36800.0,0.05,
2618,NFO,51562,25,BANKNIFTY,BANKNIFTY29JUN23C36800,29-JUN-2023,OPTIDX,CE,36800.0,0.05,
2619,NFO,51561,25,BANKNIFTY,BANKNIFTY29JUN23P36700,29-JUN-2023,OPTIDX,PE,36700.0,0.05,
2620,NFO,51560,25,BANKNIFTY,BANKNIFTY29JUN23C36700,29-JUN-2023,OPTIDX,CE,36700.0,0.05,
2621,NFO,51559,25,BANKNIFTY,BANKNIFTY29JUN23P36600,29-JUN-2023,OPTIDX,PE,36600.0,0.05,
2622,NFO,51558,25,BANKNIFTY,BANKNIFTY29JUN23C36600,29-JUN-2023,OPTIDX,CE,36600.0,0.05,
2623,NFO,51557,25,BANKNIFTY,BANKNIFTY29JUN23P36500,29-JUN-2023,OPTIDX,PE,36500.0,0.05,
2624,NFO,51556,25,BANKNIFTY,BANKNIFTY29JUN23C36500,29-JUN-2023,OPTIDX,CE,36500.0,0.05,
2625,NFO,51555,25,BANKNIFTY,BANKNIFTY29JUN23P36400,29-JUN-2023,OPTIDX,PE,36400.0,0.05,
2626,NFO,51554,25,BANKNIFTY,BANKNIFTY29JUN23C36400,29-JUN-2023,OPTIDX,CE,36400.0,0.05,
2627,NFO,51553,25,BANKNIFTY,BANKNIFTY29JUN23P36300,29-JUN-2023,OPTIDX,PE,36300.0,0.05,
2628,NFO,51552,25,BANKNIFTY,BANKNIFTY29JUN23C36300,29-JUN-2023,OPTIDX,CE,36300.0,0.05,
2629,NFO,51551,25,BANKNIFTY,BANKNIFTY29JUN23P36200,29-JUN-2023,OPTIDX,PE,36200.0,0.05,
2630,NFO,51549,25,BANKNIFTY,BANKNIFTY29JUN23C36200,29-JUN-2023,OPTIDX,CE,36200.0,0.05,
2631,NFO,51548,25,BANKNIFTY,BANKNIFTY29JUN23P36100,29-JUN-2023,OPTIDX,PE,36100.0,0.05,
2632,NFO,51547,25,BANKNIFTY,BANKNIFTY29JUN23C36100,29-JUN-2023,OPTIDX,CE,36100.0,0.05,
2633,NFO,51545,25,BANKNIFTY,BANKNIFTY29JUN23P35900,29-JUN-2023,OPTIDX,PE,35900.0,0.05,
2634,NFO,51544,25,BANKNIFTY,BANKNIFTY29JUN23C35900,29-JUN-2023,OPTIDX,CE,35900.0,0.05,
2635,NFO,51543,25,BANKNIFTY,BANKNIFTY29JUN23P35800,29-JUN-2023,OPTIDX,PE,35800.0,0.05,
2636,NFO,51542,25,BANKNIFTY,BANKNIFTY29JUN23C35800,29-JUN-2023,OPTIDX,CE,35800.0,0.05,
2637,NFO,51541,25,BANKNIFTY,BANKNIFTY29JUN23P35700,29-JUN-2023,OPTIDX,PE,35700.0,0.05,
2638,NFO,51540,25,BANKNIFTY,BANKNIFTY29JUN23C35700,29-JUN-2023,OPTIDX,CE,35700.0,0.05,
2639,NFO,51539,25,BANKNIFTY,BANKNIFTY29JUN23P35600,29-JUN-2023,OPTIDX,PE,35600.0,0.05,
2640,NFO,51538,25,BANKNIFTY,BANKNIFTY29JUN23C35600,29-JUN-2023,OPTIDX,CE,35600.0,0.05,
2641,NFO,51537,25,BANKNIFTY,BANKNIFTY29JUN23P35500,29-JUN-2023,OPTIDX,PE,35500.0,0.05,
2642,NFO,51536,25,BANKNIFTY,BANKNIFTY29JUN23C35500,29-JUN-2023,OPTIDX,CE,35500.0,0.05,
2643,NFO,51535,25,BANKNIFTY,BANKNIFTY29JUN23P35400,29-JUN-2023,OPTIDX,PE,35400.0,0.05,
2644,NFO,51534,25,BANKNIFTY,BANKNIFTY29JUN23C35400,29-JUN-2023,OPTIDX,CE,35400.0,0.05,
2645,NFO,51533,25,BANKNIFTY,BANKNIFTY29JUN23P35300,29-JUN-2023,OPTIDX,PE,35300.0,0.05,
2646,NFO,51532,25,BANKNIFTY,BANKNIFTY29JUN23C35300,29-JUN-2023,OPTIDX,CE,35300.0,0.05,
2647,NFO,51531,25,BANKNIFTY,BANKNIFTY29JUN23P35200,29-JUN-2023,OPTIDX,PE,35200.0,0.05,
2648,NFO,51530,25,BANKNIFTY,BANKNIFTY29JUN23C35200,29-JUN-2023,OPTIDX,CE,35200.0,0.05,
2649,NFO,51529,25,BANKNIFTY,BANKNIFTY29JUN23P35100,29-JUN-2023,OPTIDX,PE,35100.0,0.05,
2650,NFO,51528,25,BANKNIFTY,BANKNIFTY29JUN23C35100,29-JUN-2023,OPTIDX,CE,35100.0,0.05,
2651,NFO,51527,25,BANKNIFTY,BANKNIFTY29JUN23P35000,29-JUN-2023,OPTIDX,PE,35000.0,0.05,
2652,NFO,51526,25,BANKNIFTY,BANKNIFTY29JUN23C35000,29-JUN-2023,OPTIDX,CE,35000.0,0.05,
2653,NFO,51525,25,BANKNIFTY,BANKNIFTY29JUN23P34900,29-JUN-2023,OPTIDX,PE,34900.0,0.05,
2654,NFO,51524,25,BANKNIFTY,BANKNIFTY29JUN23C34900,29-JUN-2023,OPTIDX,CE,34900.0,0.05,
2655,NFO,51523,25,BANKNIFTY,BANKNIFTY29JUN23P34000,29-JUN-2023,OPTIDX,PE,34000.0,0.05,
2656,NFO,51522,25,BANKNIFTY,BANKNIFTY29JUN23C34000,29-JUN-2023,OPTIDX,CE,34000.0,0.05,
2657,NFO,51521,25,BANKNIFTY,BANKNIFTY29JUN23P33500,29-JUN-2023,OPTIDX,PE,33500.0,0.05,
2658,NFO,51520,25,BANKNIFTY,BANKNIFTY29JUN23C33500,29-JUN-2023,OPTIDX,CE,33500.0,0.05,
2659,NFO,51519,25,BANKNIFTY,BANKNIFTY29JUN23P32500,29-JUN-2023,OPTIDX,PE,32500.0,0.05,
2660,NFO,51518,25,BANKNIFTY,BANKNIFTY29JUN23C32500,29-JUN-2023,OPTIDX,CE,32500.0,0.05,
2661,NFO,51517,25,BANKNIFTY,BANKNIFTY29JUN23P32000,29-JUN-2023,OPTIDX,PE,32000.0,0.05,
2662,NFO,51516,25,BANKNIFTY,BANKNIFTY29JUN23C32000,29-JUN-2023,OPTIDX,CE,32000.0,0.05,
2663,NFO,51515,25,BANKNIFTY,BANKNIFTY29JUN23P31000,29-JUN-2023,OPTIDX,PE,31000.0,0.05,
2664,NFO,51512,25,BANKNIFTY,BANKNIFTY29JUN23C31000,29-JUN-2023,OPTIDX,CE,31000.0,0.05,
2665,NFO,51511,25,BANKNIFTY,BANKNIFTY29JUN23P30500,29-JUN-2023,OPTIDX,PE,30500.0,0.05,
2666,NFO,51510,25,BANKNIFTY,BANKNIFTY29JUN23C30500,29-JUN-2023,OPTIDX,CE,30500.0,0.05,
2667,NFO,51509,25,BANKNIFTY,BANKNIFTY29JUN23P29500,29-JUN-2023,OPTIDX,PE,29500.0,0.05,
2668,NFO,51508,25,BANKNIFTY,BANKNIFTY29JUN23C29500,29-JUN-2023,OPTIDX,CE,29500.0,0.05,
2669,NFO,51507,25,BANKNIFTY,BANKNIFTY29JUN23P29000,29-JUN-2023,OPTIDX,PE,29000.0,0.05,
